2011-11-01	10210
2011-11-02	11124
2011-11-03	10832
2011-11-04	12523
2011-11-05	11658
2011-11-06	11608
2011-11-07	12754
2011-11-08	12795
2011-11-09	12521
2011-11-10	12676
2011-11-11	13250
2011-11-12	11623
2011-11-13	13758
2011-11-14	11698
2011-11-15	12026
2011-11-16	10541
2011-11-17	10610
2011-11-18	12307
2011-11-19	11115
2011-11-20	10544
2011-11-21	10626
2011-11-22	10969
2011-11-23	8539
2011-11-24	9643
2011-11-25	7850
2011-11-26	9779
2011-11-27	9711
2011-11-28	7875
2011-11-29	9667
2011-11-30	8822
2011-12-01	8344
2011-12-02	9731
2011-12-03	10400
2011-12-04	8007
2011-12-05	7931
2011-12-06	8222
2011-12-07	10282
2011-12-08	7768
2011-12-09	7229
2011-12-10	6801
2011-12-11	6672
2011-12-12	8412
2011-12-13	5853
2011-12-14	5153
2011-12-15	5494
2011-12-16	4087
2011-12-17	3984
2011-12-18	6048
2011-12-19	5147
2011-12-20	4537
2011-12-21	4835
2011-12-22	5099
2011-12-23	3392
2011-12-24	3323
2011-12-25	4043
2011-12-26	4087
2011-12-27	3321
2011-12-28	4324
2011-12-29	4609
2011-12-30	3740
2011-12-31	3904
2012-01-01	2928
2012-01-02	3745
2012-01-03	3782
2012-01-04	3417
2012-01-05	4778
2012-01-06	3649
2012-01-07	2236
2012-01-08	3946
2012-01-09	4433
2012-01-10	3460
2012-01-11	3706
2012-01-12	4091
2012-01-13	3921
2012-01-14	2492
2012-01-15	3582
2012-01-16	2517
2012-01-17	2258
2012-01-18	4049
2012-01-19	2760
2012-01-20	3472
2012-01-21	4208
2012-01-22	3092
2012-01-23	2278
2012-01-24	1697
2012-01-25	2701
2012-01-26	2448
2012-01-27	4285
2012-01-28	4140
2012-01-29	2174
2012-01-30	2206
2012-01-31	2619
2012-02-01	4589
2012-02-02	4253
2012-02-03	3294
2012-02-04	3396
2012-02-05	3958
2012-02-06	2790
2012-02-07	4450
2012-02-08	2943
2012-02-09	4508
2012-02-10	3339
2012-02-11	2589
2012-02-12	2984
2012-02-13	2146
2012-02-14	4063
2012-02-15	3503
2012-02-16	2799
2012-02-17	3491
2012-02-18	2335
2012-02-19	2507
2012-02-20	3211
2012-02-21	2675
2012-02-22	2633
2012-02-23	2386
2012-02-24	3472
2012-02-25	1799
2012-02-26	3157
2012-02-27	2309
2012-02-28	1644
2012-02-29	2697
2012-03-01	2850
2012-03-02	4178
2012-03-03	4023
2012-03-04	5855
2012-03-05	4665
2012-03-06	2939
2012-03-07	4974
2012-03-08	5576
2012-03-09	5366
2012-03-10	5782
2012-03-11	5863
2012-03-12	4972
2012-03-13	6014
2012-03-14	4849
2012-03-15	5377
2012-03-16	4774
2012-03-17	6012
2012-03-18	7738
2012-03-19	8163
2012-03-20	6040
2012-03-21	7264
2012-03-22	8253
2012-03-23	7866
2012-03-24	11294
2012-03-25	11487
2012-03-26	13736
2012-03-27	13902
2012-03-28	13636
2012-03-29	14333
2012-03-30	17103
2012-03-31	17265
2012-04-01	16568
2012-04-02	20145
2012-04-03	18983
2012-04-04	19791
2012-04-05	20998
2012-04-06	20879
2012-04-07	22044
2012-04-08	21257
2012-04-09	23533
2012-04-10	22097
2012-04-11	22866
2012-04-12	20348
2012-04-13	22377
2012-04-14	20394
2012-04-15	20510
2012-04-16	18840
2012-04-17	19755
2012-04-18	18105
2012-04-19	15106
2012-04-20	15443
2012-04-21	13994
2012-04-22	12704
2012-04-23	11066
2012-04-24	11324
2012-04-25	10333
2012-04-26	9324
2012-04-27	10044
2012-04-28	9437
2012-04-29	8904
2012-04-30	6803
2012-05-01	6818
2012-05-02	7569
2012-05-03	4952
2012-05-04	5529
2012-05-05	4474
2012-05-06	4347
2012-05-07	4603
2012-05-08	6694
2012-05-09	4259
2012-05-10	3852
2012-05-11	5872
2012-05-12	5685
2012-05-13	5196
2012-05-14	4374
2012-05-15	4182
2012-05-16	4332
2012-05-17	2758
2012-05-18	4850
2012-05-19	4261
2012-05-20	4285
2012-05-21	5201
2012-05-22	4454
2012-05-23	2547
2012-05-24	2762
2012-05-25	4479
2012-05-26	2095
2012-05-27	4264
2012-05-28	3034
2012-05-29	3663
2012-05-30	6008
2012-05-31	4919
2012-06-01	4343
2012-06-02	2741
2012-06-03	2779
2012-06-04	2346
2012-06-05	5273
2012-06-06	5542
2012-06-07	4598
2012-06-08	3740
2012-06-09	4653
2012-06-10	3277
2012-06-11	3263
2012-06-12	4796
2012-06-13	4397
2012-06-14	4543
2012-06-15	3350
2012-06-16	3580
2012-06-17	2612
2012-06-18	5413
2012-06-19	5194
2012-06-20	3082
2012-06-21	2898
2012-06-22	2415
2012-06-23	2936
2012-06-24	2675
2012-06-25	1713
2012-06-26	3841
2012-06-27	2722
2012-06-28	2575
2012-06-29	4193
2012-06-30	2344
2012-07-01	2947
2012-07-02	2771
2012-07-03	5221
2012-07-04	3861
2012-07-05	3789
2012-07-06	4214
2012-07-07	3506
2012-07-08	3893
2012-07-09	3033
2012-07-10	2965
2012-07-11	4779
2012-07-12	3678
2012-07-13	2656
2012-07-14	4038
2012-07-15	4232
2012-07-16	5357
2012-07-17	4041
2012-07-18	4419
2012-07-19	5012
2012-07-20	4852
2012-07-21	8865
2012-07-22	15095
2012-07-23	26822
2012-07-24	38519
2012-07-25	50271
2012-07-26	57936
2012-07-27	58941
2012-07-28	49510
2012-07-29	37222
2012-07-30	25013
2012-07-31	17372
2012-08-01	9974
2012-08-02	7421
2012-08-03	4003
2012-08-04	3560
2012-08-05	3188
2012-08-06	4114
2012-08-07	4435
2012-08-08	2146
2012-08-09	5291
2012-08-10	2559
2012-08-11	3273
2012-08-12	3161
2012-08-13	4412
2012-08-14	2761
2012-08-15	3085
2012-08-16	5160
2012-08-17	3277
2012-08-18	4111
2012-08-19	3048
2012-08-20	3515
2012-08-21	5293
2012-08-22	3403
2012-08-23	5101
2012-08-24	4882
2012-08-25	8398
2012-08-26	10594
2012-08-27	16764
2012-08-28	20954
2012-08-29	27013
2012-08-30	30654
2012-08-31	30666
2012-09-01	28936
2012-09-02	22361
2012-09-03	14932
2012-09-04	8388
2012-09-05	7467
2012-09-06	5408
2012-09-07	3576
2012-09-08	4369
2012-09-09	4835
2012-09-10	3617
2012-09-11	5068
2012-09-12	5184
2012-09-13	4846
2012-09-14	5578
2012-09-15	3851
2012-09-16	4175
2012-09-17	4073
2012-09-18	3959
2012-09-19	5067
2012-09-20	6334
2012-09-21	5907
2012-09-22	6090
2012-09-23	6418
2012-09-24	7548
2012-09-25	4466
2012-09-26	5138
2012-09-27	6689
2012-09-28	4571
2012-09-29	6110
2012-09-30	6702
2012-10-01	8399
2012-10-02	7034
2012-10-03	8504
2012-10-04	8072
2012-10-05	7933
2012-10-06	9453
2012-10-07	8776
2012-10-08	8912
2012-10-09	8209
2012-10-10	10568
2012-10-11	10328
2012-10-12	8666
2012-10-13	10288
2012-10-14	10688
2012-10-15	10551
2012-10-16	9867
2012-10-17	11400
2012-10-18	12106
2012-10-19	11548
2012-10-20	11102
2012-10-21	10583
2012-10-22	11325
2012-10-23	8730
2012-10-24	11669
2012-10-25	11594
2012-10-26	10400
2012-10-27	11204
2012-10-28	12893
2012-10-29	11658
2012-10-30	12069
2012-10-31	11401
2012-11-01	11972
2012-11-02	12725
2012-11-03	12522
2012-11-04	10799
2012-11-05	12314
2012-11-06	11394
2012-11-07	10693
2012-11-08	11312
2012-11-09	12275
2012-11-10	11020
2012-11-11	11960
2012-11-12	11047
2012-11-13	9377
2012-11-14	12498
2012-11-15	10661
2012-11-16	9479
2012-11-17	10764
2012-11-18	11606
2012-11-19	9007
2012-11-20	10683
2012-11-21	12257
2012-11-22	8288
2012-11-23	9940
2012-11-24	9097
2012-11-25	11359
2012-11-26	9489
2012-11-27	7902
2012-11-28	7963
2012-11-29	6637
2012-11-30	7166
2012-12-01	7702
2012-12-02	7534
2012-12-03	6701
2012-12-04	7024
2012-12-05	7459
2012-12-06	5777
2012-12-07	4721
2012-12-08	5737
2012-12-09	6711
2012-12-10	9069
2012-12-11	7290
2012-12-12	7675
2012-12-13	7250
2012-12-14	8573
2012-12-15	6893
2012-12-16	4411
2012-12-17	6586
2012-12-18	4902
2012-12-19	4246
2012-12-20	6311
2012-12-21	4400
2012-12-22	3299
2012-12-23	3564
2012-12-24	5830
2012-12-25	4426
2012-12-26	5903
2012-12-27	3768
2012-12-28	3421
2012-12-29	7044
2012-12-30	5620
2012-12-31	4909
2013-01-01	3072
2013-01-02	5122
2013-01-03	6273
2013-01-04	5844
2013-01-05	5312
2013-01-06	5700
2013-01-07	5379
2013-01-08	3944
2013-01-09	4081
2013-01-10	4734
2013-01-11	2744
2013-01-12	4875
2013-01-13	4059
2013-01-14	3094
2013-01-15	4163
2013-01-16	3738
2013-01-17	4324
2013-01-18	4514
2013-01-19	3164
2013-01-20	3571
2013-01-21	2941
2013-01-22	3071
2013-01-23	4950
2013-01-24	4480
2013-01-25	1838
2013-01-26	3156
2013-01-27	3797
2013-01-28	2805
2013-01-29	3265
2013-01-30	3859
2013-01-31	4393
2013-02-01	5109
2013-02-02	4524
2013-02-03	2829
2013-02-04	3427
2013-02-05	3821
2013-02-06	2635
2013-02-07	3654
2013-02-08	2924
2013-02-09	4412
2013-02-10	3066
2013-02-11	2678
2013-02-12	4746
2013-02-13	3249
2013-02-14	3748
2013-02-15	3458
2013-02-16	2758
2013-02-17	4937
2013-02-18	3368
2013-02-19	1777
2013-02-20	2527
2013-02-21	2980
2013-02-22	4290
2013-02-23	3990
2013-02-24	2912
2013-02-25	5396
2013-02-26	2980
2013-02-27	4884
2013-02-28	5582
2013-03-01	6878
2013-03-02	7652
2013-03-03	6256
2013-03-04	7905
2013-03-05	9248
2013-03-06	10801
2013-03-07	11212
2013-03-08	12572
2013-03-09	14294
2013-03-10	15164
2013-03-11	16391
2013-03-12	18535
2013-03-13	18747
2013-03-14	22193
2013-03-15	25473
2013-03-16	26358
2013-03-17	29032
2013-03-18	30140
2013-03-19	31487
2013-03-20	34815
2013-03-21	36867
2013-03-22	38276
2013-03-23	39421
2013-03-24	40674
2013-03-25	45056
2013-03-26	42884
2013-03-27	43859
2013-03-28	44374
2013-03-29	43575
2013-03-30	44101
2013-03-31	43112
2013-04-01	43513
2013-04-02	41620
2013-04-03	40364
2013-04-04	37447
2013-04-05	37923
2013-04-06	36455
2013-04-07	32946
2013-04-08	31031
2013-04-09	28782
2013-04-10	25389
2013-04-11	24032
2013-04-12	22561
2013-04-13	19265
2013-04-14	19012
2013-04-15	16676
2013-04-16	16115
2013-04-17	13639
2013-04-18	10302
2013-04-19	10117
2013-04-20	9180
2013-04-21	8381
2013-04-22	8659
2013-04-23	7687
2013-04-24	6137
2013-04-25	6984
2013-04-26	5140
2013-04-27	6729
2013-04-28	4348
2013-04-29	3874
2013-04-30	2439
2013-05-01	3413
2013-05-02	3695
2013-05-03	4651
2013-05-04	4145
2013-05-05	3957
2013-05-06	3743
2013-05-07	3988
2013-05-08	4364
2013-05-09	2951
2013-05-10	4593
2013-05-11	2871
2013-05-12	4523
2013-05-13	3169
2013-05-14	3437
2013-05-15	2478
2013-05-16	2654
2013-05-17	4477
2013-05-18	2949
2013-05-19	2792
2013-05-20	3325
2013-05-21	3830
2013-05-22	3707
2013-05-23	3346
2013-05-24	3638
2013-05-25	3910
2013-05-26	4014
2013-05-27	3055
2013-05-28	4624
2013-05-29	2944
2013-05-30	2876
2013-05-31	4855
2013-06-01	5732
2013-06-02	6118
2013-06-03	9512
2013-06-04	15953
2013-06-05	23064
2013-06-06	29169
2013-06-07	30358
2013-06-08	31455
2013-06-09	26591
2013-06-10	20401
2013-06-11	15036
2013-06-12	10238
2013-06-13	8243
2013-06-14	4896
2013-06-15	5250
2013-06-16	4522
2013-06-17	3936
2013-06-18	2414
2013-06-19	2897
2013-06-20	2896
2013-06-21	1794
2013-06-22	2730
2013-06-23	3922
2013-06-24	3772
2013-06-25	3727
2013-06-26	4214
2013-06-27	3451
2013-06-28	3585
2013-06-29	3531
2013-06-30	3414
2013-07-01	3580
2013-07-02	3655
2013-07-03	3233
2013-07-04	4919
2013-07-05	5075
2013-07-06	11295
2013-07-07	14699
2013-07-08	22057
2013-07-09	27376
2013-07-10	29855
2013-07-11	31472
2013-07-12	26428
2013-07-13	19929
2013-07-14	15353
2013-07-15	10358
2013-07-16	6113
2013-07-17	5646
2013-07-18	4675
2013-07-19	3274
2013-07-20	2855
2013-07-21	5433
2013-07-22	2990
2013-07-23	3873
2013-07-24	4856
2013-07-25	3378
2013-07-26	2899
2013-07-27	2685
2013-07-28	2578
2013-07-29	1847
2013-07-30	4129
2013-07-31	2992
2013-08-01	3678
2013-08-02	2740
2013-08-03	2388
2013-08-04	3629
2013-08-05	4618
2013-08-06	3490
2013-08-07	5314
2013-08-08	4209
2013-08-09	3607
2013-08-10	4293
2013-08-11	2647
2013-08-12	4462
2013-08-13	5013
2013-08-14	3937
2013-08-15	2398
2013-08-16	4282
2013-08-17	3544
2013-08-18	2453
2013-08-19	4243
2013-08-20	2393
2013-08-21	3005
2013-08-22	2477
2013-08-23	2308
2013-08-24	3443
2013-08-25	3546
2013-08-26	3145
2013-08-27	4106
2013-08-28	5400
2013-08-29	3878
2013-08-30	4193
2013-08-31	5545
2013-09-01	6296
2013-09-02	5777
2013-09-03	3521
2013-09-04	3390
2013-09-05	4364
2013-09-06	4218
2013-09-07	6493
2013-09-08	6100
2013-09-09	5761
2013-09-10	5025
2013-09-11	5481
2013-09-12	4291
2013-09-13	5636
2013-09-14	5273
2013-09-15	5151
2013-09-16	5550
2013-09-17	6587
2013-09-18	6668
2013-09-19	7146
2013-09-20	6468
2013-09-21	5432
2013-09-22	7236
2013-09-23	7144
2013-09-24	7422
2013-09-25	6538
2013-09-26	6315
2013-09-27	6758
2013-09-28	7206
2013-09-29	7293
2013-09-30	7860
2013-10-01	7786
2013-10-02	8419
2013-10-03	8222
2013-10-04	8438
2013-10-05	9870
2013-10-06	8819
2013-10-07	10859
2013-10-08	9619
2013-10-09	10378
2013-10-10	10051
2013-10-11	9758
2013-10-12	10295
2013-10-13	11436
2013-10-14	10408
2013-10-15	11435
2013-10-16	11526
2013-10-17	11273
2013-10-18	11192
2013-10-19	11586
2013-10-20	11071
2013-10-21	11727
2013-10-22	11566
2013-10-23	12875
2013-10-24	11215
2013-10-25	11672
2013-10-26	10867
2013-10-27	12036
2013-10-28	12571
2013-10-29	12744
2013-10-30	12697
2013-10-31	12707
2013-11-01	12605
2013-11-02	12466
2013-11-03	11932
2013-11-04	12368
2013-11-05	12449
2013-11-06	13728
2013-11-07	11929
2013-11-08	12032
2013-11-09	12742
2013-11-10	12194
2013-11-11	11967
2013-11-12	10433
2013-11-13	12538
2013-11-14	10566
2013-11-15	10903
2013-11-16	10443
2013-11-17	10217
2013-11-18	10506
2013-11-19	8779
2013-11-20	9053
2013-11-21	9415
2013-11-22	8766
2013-11-23	8323
2013-11-24	8818
2013-11-25	8170
2013-11-26	7987
2013-11-27	8640
2013-11-28	8277
2013-11-29	7737
2013-11-30	7747
2013-12-01	6763
2013-12-02	6494
2013-12-03	7590
2013-12-04	7505
2013-12-05	6562
2013-12-06	7565
2013-12-07	5282
2013-12-08	6636
2013-12-09	6095
2013-12-10	5256
2013-12-11	4600
2013-12-12	5388
2013-12-13	5566
2013-12-14	4315
2013-12-15	4753
2013-12-16	4472
2013-12-17	4618
2013-12-18	4606
2013-12-19	4577
2013-12-20	4823
2013-12-21	4034
2013-12-22	3696
2013-12-23	2811
2013-12-24	3235
2013-12-25	3910
2013-12-26	4147
2013-12-27	3939
2013-12-28	2871
2013-12-29	3942
2013-12-30	2565
2013-12-31	3117
2014-01-01	2844
2014-01-02	4923
2014-01-03	3799
2014-01-04	4060
2014-01-05	3205
2014-01-06	4186
2014-01-07	3677
2014-01-08	3615
2014-01-09	2761
2014-01-10	3564
2014-01-11	4435
2014-01-12	3068
2014-01-13	3099
2014-01-14	2623
2014-01-15	2873
2014-01-16	3002
2014-01-17	2178
2014-01-18	2603
2014-01-19	2028
2014-01-20	2141
2014-01-21	1910
2014-01-22	2462
2014-01-23	2013
2014-01-24	3029
2014-01-25	3152
2014-01-26	2754
2014-01-27	2621
2014-01-28	2752
2014-01-29	3994
2014-01-30	3953
2014-01-31	4091
2014-02-01	3852
2014-02-02	3297
2014-02-03	3374
2014-02-04	2337
2014-02-05	3155
2014-02-06	3387
2014-02-07	2609
2014-02-08	2429
2014-02-09	2574
2014-02-10	2358
2014-02-11	2735
2014-02-12	2302
2014-02-13	2355
2014-02-14	2268
2014-02-15	2245
2014-02-16	3041
2014-02-17	2129
2014-02-18	2221
2014-02-19	2702
2014-02-20	1981
2014-02-21	2114
2014-02-22	2922
2014-02-23	2137
2014-02-24	2167
2014-02-25	2148
2014-02-26	2705
2014-02-27	2624
2014-02-28	3239
2014-03-01	3295
2014-03-02	3260
2014-03-03	3299
2014-03-04	3031
2014-03-05	2616
2014-03-06	3520
2014-03-07	3786
2014-03-08	4585
2014-03-09	4335
2014-03-10	4277
2014-03-11	4588
2014-03-12	5735
2014-03-13	5696
2014-03-14	5817
2014-03-15	5894
2014-03-16	6963
2014-03-17	8321
2014-03-18	8293
2014-03-19	9711
2014-03-20	9826
2014-03-21	10130
2014-03-22	11213
2014-03-23	11954
2014-03-24	13377
2014-03-25	14725
2014-03-26	15443
2014-03-27	16395
2014-03-28	16847
2014-03-29	17986
2014-03-30	19127
2014-03-31	20109
2014-04-01	19893
2014-04-02	20323
2014-04-03	21261
2014-04-04	20834
2014-04-05	21151
2014-04-06	21000
2014-04-07	21139
2014-04-08	20358
2014-04-09	20248
2014-04-10	19695
2014-04-11	18438
2014-04-12	17499
2014-04-13	17318
2014-04-14	15858
2014-04-15	14490
2014-04-16	13613
2014-04-17	13244
2014-04-18	11477
2014-04-19	10518
2014-04-20	9238
2014-04-21	8819
2014-04-22	8625
2014-04-23	7696
2014-04-24	6556
2014-04-25	5888
2014-04-26	5624
2014-04-27	5771
2014-04-28	5588
2014-04-29	4564
2014-04-30	3860
2014-05-01	3438
2014-05-02	4770
2014-05-03	3706
2014-05-04	2740
2014-05-05	3515
2014-05-06	2985
2014-05-07	2676
2014-05-08	2729
2014-05-09	2568
2014-05-10	3317
2014-05-11	2225
2014-05-12	1932
2014-05-13	2221
2014-05-14	2633
2014-05-15	2103
2014-05-16	1830
2014-05-17	2310
2014-05-18	1821
2014-05-19	2955
2014-05-20	1992
2014-05-21	2382
2014-05-22	2729
2014-05-23	2317
2014-05-24	2604
2014-05-25	2765
2014-05-26	2857
2014-05-27	2316
2014-05-28	2041
2014-05-29	2305
2014-05-30	2479
2014-05-31	2434
2014-06-01	1684
2014-06-02	1600
2014-06-03	2466
2014-06-04	2752
2014-06-05	2652
2014-06-06	2736
2014-06-07	3186
2014-06-08	3114
2014-06-09	2838
2014-06-10	3035
2014-06-11	2940
2014-06-12	2616
2014-06-13	2975
2014-06-14	2419
2014-06-15	2263
2014-06-16	1452
2014-06-17	2884
2014-06-18	1990
2014-06-19	2056
2014-06-20	2314
2014-06-21	2136
2014-06-22	2015
2014-06-23	2544
2014-06-24	2390
2014-06-25	2159
2014-06-26	3231
2014-06-27	2909
2014-06-28	2619
2014-06-29	2128
2014-06-30	2879
2014-07-01	2361
2014-07-02	2110
2014-07-03	2921
2014-07-04	2832
2014-07-05	2655
2014-07-06	2741
2014-07-07	2609
2014-07-08	2686
2014-07-09	3254
2014-07-10	2467
2014-07-11	2398
2014-07-12	2180
2014-07-13	2495
2014-07-14	2502
2014-07-15	2587
2014-07-16	2429
2014-07-17	2553
2014-07-18	2218
2014-07-19	2692
2014-07-20	2621
2014-07-21	2464
2014-07-22	2688
2014-07-23	2356
2014-07-24	2645
2014-07-25	2528
2014-07-26	2517
2014-07-27	3046
2014-07-28	2631
2014-07-29	2229
2014-07-30	2841
2014-07-31	3144
2014-08-01	3425
2014-08-02	3139
2014-08-03	4735
2014-08-04	7031
2014-08-05	10499
2014-08-06	13928
2014-08-07	18561
2014-08-08	20873
2014-08-09	20266
2014-08-10	19008
2014-08-11	13884
2014-08-12	10047
2014-08-13	6152
2014-08-14	4288
2014-08-15	3952
2014-08-16	3176
2014-08-17	3237
2014-08-18	3022
2014-08-19	3164
2014-08-20	2630
2014-08-21	1985
2014-08-22	2238
2014-08-23	2020
2014-08-24	3117
2014-08-25	2324
2014-08-26	2606
2014-08-27	2606
2014-08-28	2510
2014-08-29	2989
2014-08-30	2758
2014-08-31	3439
2014-09-01	3374
2014-09-02	2894
2014-09-03	2651
2014-09-04	3081
2014-09-05	3499
2014-09-06	4037
2014-09-07	2652
2014-09-08	3063
2014-09-09	2764
2014-09-10	3681
2014-09-11	2884
2014-09-12	2754
2014-09-13	2769
2014-09-14	2638
2014-09-15	3151
2014-09-16	3381
2014-09-17	3224
2014-09-18	3604
2014-09-19	3287
2014-09-20	2851
2014-09-21	4030
2014-09-22	4032
2014-09-23	3393
2014-09-24	4514
2014-09-25	3240
2014-09-26	3447
2014-09-27	4546
2014-09-28	3599
2014-09-29	4452
2014-09-30	4270
2014-10-01	4421
2014-10-02	4146
2014-10-03	5179
2014-10-04	4759
2014-10-05	5884
2014-10-06	5723
2014-10-07	5594
2014-10-08	4697
2014-10-09	6588
2014-10-10	5118
2014-10-11	5193
2014-10-12	6667
2014-10-13	5431
2014-10-14	7199
2014-10-15	6927
2014-10-16	6201
2014-10-17	6584
2014-10-18	6111
2014-10-19	6373
2014-10-20	6920
2014-10-21	7980
2014-10-22	8419
2014-10-23	8155
2014-10-24	6860
2014-10-25	6185
2014-10-26	7315
2014-10-27	8418
2014-10-28	7092
2014-10-29	7755
2014-10-30	7852
2014-10-31	7330
2014-11-01	7251
2014-11-02	7782
2014-11-03	8303
2014-11-04	8841
2014-11-05	7784
2014-11-06	8061
2014-11-07	7508
2014-11-08	7931
2014-11-09	7375
2014-11-10	7594
2014-11-11	8901
2014-11-12	7704
2014-11-13	6979
2014-11-14	8920
2014-11-15	7006
2014-11-16	6453
2014-11-17	6558
2014-11-18	7227
2014-11-19	6735
2014-11-20	8024
2014-11-21	7289
2014-11-22	7104
2014-11-23	7711
2014-11-24	6395
2014-11-25	5400
2014-11-26	6318
2014-11-27	5763
2014-11-28	6866
2014-11-29	7289
2014-11-30	5659
2014-12-01	6894
2014-12-02	7030
2014-12-03	7144
2014-12-04	5680
2014-12-05	6815
2014-12-06	6642
2014-12-07	6405
2014-12-08	7167
2014-12-09	6557
2014-12-10	6592
2014-12-11	6799
2014-12-12	6480
2014-12-13	5827
2014-12-14	4502
2014-12-15	4925
2014-12-16	5581
2014-12-17	4183
2014-12-18	4460
2014-12-19	4398
2014-12-20	3836
2014-12-21	4388
2014-12-22	5010
2014-12-23	4691
2014-12-24	3364
2014-12-25	5360
2014-12-26	4600
2014-12-27	4385
2014-12-28	3828
2014-12-29	4602
2014-12-30	3633
2014-12-31	4706
2015-01-01	4947
2015-01-02	5257
2015-01-03	5075
2015-01-04	3729
2015-01-05	4814
2015-01-06	3490
2015-01-07	5022
2015-01-08	2790
2015-01-09	3024
2015-01-10	3140
2015-01-11	2565
2015-01-12	2994
2015-01-13	4643
2015-01-14	3857
2015-01-15	3936
2015-01-16	2824
2015-01-17	3024
2015-01-18	4027
2015-01-19	2376
2015-01-20	4079
2015-01-21	4208
2015-01-22	2431
2015-01-23	3396
2015-01-24	2839
2015-01-25	4487
2015-01-26	3227
2015-01-27	4252
2015-01-28	2536
2015-01-29	3469
2015-01-30	4270
2015-01-31	4201
2015-02-01	3173
2015-02-02	3815
2015-02-03	3020
2015-02-04	3218
2015-02-05	4216
2015-02-06	4276
2015-02-07	4333
2015-02-08	3311
2015-02-09	3448
2015-02-10	3454
2015-02-11	4174
2015-02-12	2646
2015-02-13	3444
2015-02-14	4514
2015-02-15	3727
2015-02-16	3270
2015-02-17	2469
2015-02-18	2566
2015-02-19	4381
2015-02-20	4207
2015-02-21	4054
2015-02-22	3603
2015-02-23	2906
2015-02-24	4210
2015-02-25	3722
2015-02-26	3160
2015-02-27	2343
2015-02-28	3753
2015-03-01	4441
2015-03-02	5211
2015-03-03	3518
2015-03-04	3217
2015-03-05	4535
2015-03-06	3029
2015-03-07	6392
2015-03-08	7966
2015-03-09	4963
2015-03-10	4934
2015-03-11	6417
2015-03-12	5485
2015-03-13	6429
2015-03-14	10105
2015-03-15	6842
2015-03-16	8556
2015-03-17	12158
2015-03-18	11783
2015-03-19	10480
2015-03-20	15610
2015-03-21	15556
2015-03-22	12182
2015-03-23	19090
2015-03-24	19238
2015-03-25	21846
2015-03-26	21719
2015-03-27	28653
2015-03-28	24924
2015-03-29	30020
2015-03-30	34394
2015-03-31	33854
2015-04-01	35725
2015-04-02	38296
2015-04-03	39901
2015-04-04	43566
2015-04-05	43654
2015-04-06	47945
2015-04-07	46962
2015-04-08	53080
2015-04-09	51272
2015-04-10	55268
2015-04-11	51712
2015-04-12	56185
2015-04-13	51212
2015-04-14	47361
2015-04-15	44382
2015-04-16	42162
2015-04-17	41695
2015-04-18	47279
2015-04-19	46117
2015-04-20	43938
2015-04-21	43694
2015-04-22	41867
2015-04-23	37452
2015-04-24	38421
2015-04-25	34724
2015-04-26	25956
2015-04-27	27243
2015-04-28	28202
2015-04-29	26692
2015-04-30	19521
2015-05-01	17655
2015-05-02	19753
2015-05-03	15864
2015-05-04	16360
2015-05-05	17479
2015-05-06	13568
2015-05-07	11316
2015-05-08	13831
2015-05-09	11841
2015-05-10	10980
2015-05-11	9767
2015-05-12	11913
2015-05-13	12237
2015-05-14	9519
2015-05-15	9003
2015-05-16	9388
2015-05-17	10878
2015-05-18	5346
2015-05-19	6363
2015-05-20	9792
2015-05-21	11144
2015-05-22	4236
2015-05-23	5806
2015-05-24	5916
2015-05-25	9889
2015-05-26	8952
2015-05-27	5420
2015-05-28	7027
2015-05-29	8550
2015-05-30	6620
2015-05-31	4691
2015-06-01	8321
2015-06-02	8775
2015-06-03	7977
2015-06-04	6044
2015-06-05	4256
2015-06-06	4136
2015-06-07	6130
2015-06-08	4809
2015-06-09	5789
2015-06-10	8690
2015-06-11	7484
2015-06-12	6908
2015-06-13	10400
2015-06-14	4849
2015-06-15	10360
2015-06-16	11093
2015-06-17	8414
2015-06-18	8764
2015-06-19	4724
2015-06-20	6509
2015-06-21	9006
2015-06-22	7290
2015-06-23	10001
2015-06-24	9616
2015-06-25	4065
2015-06-26	5756
2015-06-27	8130
2015-06-28	4536
2015-06-29	3541
2015-06-30	8217
2015-07-01	4244
2015-07-02	8233
2015-07-03	8575
2015-07-04	11159
2015-07-05	7598
2015-07-06	10871
2015-07-07	7747
2015-07-08	7990
2015-07-09	10236
2015-07-10	12055
2015-07-11	7854
2015-07-12	8354
2015-07-13	6230
2015-07-14	8944
2015-07-15	12051
2015-07-16	5285
2015-07-17	5664
2015-07-18	11400
2015-07-19	6745
2015-07-20	6157
2015-07-21	6301
2015-07-22	11010
2015-07-23	4730
2015-07-24	8734
2015-07-25	6633
2015-07-26	7418
2015-07-27	8200
2015-07-28	7804
2015-07-29	8785
2015-07-30	7389
2015-07-31	6331
2015-08-01	8388
2015-08-02	7741
2015-08-03	8062
2015-08-04	8481
2015-08-05	9363
2015-08-06	4987
2015-08-07	9162
2015-08-08	6369
2015-08-09	9537
2015-08-10	5498
2015-08-11	7625
2015-08-12	5298
2015-08-13	8175
2015-08-14	4414
2015-08-15	7861
2015-08-16	6685
2015-08-17	6730
2015-08-18	6335
2015-08-19	5530
2015-08-20	7989
2015-08-21	3581
2015-08-22	4274
2015-08-23	11244
2015-08-24	9700
2015-08-25	7542
2015-08-26	9998
2015-08-27	12304
2015-08-28	7773
2015-08-29	8979
2015-08-30	9284
2015-08-31	19842
